business_id,date,review_id,stars,text,type,user_id,cool,useful,funny,sentiment,sentiment_label
L-uPZxooP_ziXCtRrWi8Pw,2011-04-12,qHNjywcTsm7wdbiBn9K4gA,5,thanks yelp able find hidden jewel place looks like spanish style motel converted restaurant cute garden back already eaten intend nd breakfast stingy gf allowed bites ask chris whip another plate first time chilled salmon done way good everything tasted fresh price get drink want must least glasses orange juice mixed berries food atmosphere reminds eating napa ca definitely return town,review,WV9oNBkcw3HvzEP45OHQVQ,0,2,0,Positive,2
WNy1uzcmm_UHmTyR--o5IA,2010-01-30,jEguWDFMhLodVdfmb_ViIQ,5,one new favorites places bring people town something different think real foodies enjoy although restaurant dark cramped worth going ordered shepherd pie pasty filling delicious although wait minutes worth waiting fresh oven pasty ever rush good thing place call ahead request start cooking pasty ready served arrive,review,jM4qX4eiH9tIG9VUaN2knQ,1,1,1,Positive,2
bS2iENq-r03NA7HcON3ujg,2011-03-07,Az_1DteQAecHWw0Jvx2XlA,5,apparently fellow yelper andrew meeting dreams maple bacon creme brulee seriously glad see one subconcious yearnings lil dab heaven cup products top notch though tlike creme brulee communists maybe chef eric awesome friendly,review,MwAM4Nhmm_U827ijnGugLQ,1,2,0,Positive,2
ycBa5cnSa6hgdB7rb9rdiw,2010-03-15,J7MtPNuSCzIpUnfLSuz4ZQ,4,thanks sara v learned total wine heard opening locations phoenix excited anywho visits later honestly say fan total wine moreso bevmo love wide selection wines favorites riesling moscato rose pinot noirs sparkling wines yes love sweet kinds anywho recent visit buying two kinds rieslings recommended bree one german riesling recently moscato night loved sweet like apple cider flavor apple peach undertones simply delish bug juice moscato yum elegant totally enjoy selection wines beers well like hoegardaan cheap like wine tastings going staff helpful overall like layout prices,review,ROr4DQ-gxlfUKmiDC-qSEQ,1,1,0,Positive,2
ntH7Mo1JZdkglMiQXZy3Bw,2010-02-16,KkG3lJgyemn-AVUhN1ZKDQ,5,love place sure kinda creepy middle odd office complex damn donut holes chocolate cake glazed ones good mention ninja bowls good god get sizzling ninja top fried egg pineapple get healthy brown rice white chicken drench bowl ninja sauce sriracha comes standard btw amazing waste life away without one ninja bowls donut shop never thought would able say statement straight face wondering serve pirates understand fact also come back times might throw free donut holes face like ninja stars joke throw may get free really though,review,FAxy_JuEOhhZl3C10LMY1A,0,1,1,Positive,2
RiJ8Agrw__NG6flFL7BpbA,2012-12-14,1w8mCNXZRHbaHW_1I2aJOQ,4,better way find new eatery receive gift card one never heard matter happened received gift card paradise bakery new phoenix course yelp find one nearby located swc bell rd th street sam club paradise bakery sandwiches salads soups sides course bakery items location eat take like turkey bacon bravo turkey cranberry side excellent mac n cheese drink getting combo also scores free cookie location shopping area huge target many stores parking hit miss depending time day week pb prices bit steep serve good food still bit pricey,review,aTi0NVrcPJWbN6jAsJVcAw,1,3,0,Positive,2
6OFYUDvf2k4RXDfOomfi1A,2009-12-17,nGpuxjWld11UXTwx7TG-hw,5,awesome loose leaf tea spot north phoenix area cup pot tea house buy variety teas go huge selection loose leaf teas tea fan visit souvia must,review,WWxCMDn8rVHIrIFoKRcRDg,3,4,2,Positive,2
EgjFg_apjNerroqYiokcag,2012-08-30,2TRWZJYVig64c6C1ESiajA,5,eaten several times think ever left upset always enjoyed meals time honestly say enjoyed courses group four girls started amuse sort sous vide duck toast really good next choice four starters along three girls sauteed scallop beautiful four five us ordered beef tenderloin melted mouth perfectly cooked bad thing wanted finally get chose four desserts like sweets always bring home kids beautiful price meal everything get better also ordered orangecello extra well worth sad part table makes sad everyone missing server also took us tour school afterwards,review,kNO6w6EIKo8u6GSykOHBLA,1,2,1,Positive,2
Tsff0UUVgrnawjI_xd2cKg,2010-05-25,uGYlnndFk6o5j35yiYIhqA,4,mood foodie adventure got thing trip caribbean head tempe enter taste caribbean restaurant bright yellow green walls red floor outdoor furniture make feel like arrived kind scruffy laid back place come quick bite first make tough decision order oxtails goat jerk chicken course want milder brown stew chicken fish snapper tilapia shrimp menu divided caribbean favorites friday saturday menu lunch specials rice bowl specials plate specials head spinning alone server part family run place seemed equally confused charming accept slow service part experience worry happy ordered oxtails eggplant curry shrimp oxtails brown sauce fall bone tender fatty oxtails totally delicious accompanying plantains caramelized little crunchy perfection huge mound rice peas filled center plate moist beautifully seasoned finally side cabbage must little sugar cooking pan sinfully delicious served side basket roti homemade flatbread similar flour tortilla much softer hot burned fingers trying pull piece finished oxtails eggplant dish arrived supposed come together good thing like share forewarned curry faint mouth expecting degree heat nose started running eyes watered pure bliss flavor layered flavor shrimp perfectly cooked although minded eggplant tender almost melting gravy also pieces potato mentioned menu hiding heap rice peas helped mitigate heat might gathered roti plantains rice peas potatoes carb lovers paradise two odd things wide variety caribbean sodas sold ice tea rest rooms different building restaurant disappointment dessert got pineapple tart take home eaten another carb life depended server said best two desserts available uh oh tart really bad smidgen decent pineapple filling wedged layers leaden dough tough greasy glad eaten restaurant would put bad ending onto otherwise extraordinary meal,review,QiR2X306Yzd9fuJdKDhkGg,0,1,0,Positive,2
xKV873WMxM0EJ7NTtu4Qhg,2009-12-28,MH1r59i6GuJR0jDeedsPaA,5,picked brownies holiday treats year disappoint richest chocolatiest moistest biggest square brownies find tellin ya totally worth drive gilbert except taking holiday break right wait jan get fix still worth drive worth wait,review,vsXP832M0kOxKpfduD7dWw,14,14,9,Positive,2
eIxSLxzIlfExI6vgAbn2JA,2011-01-08,UEjPFR1a0cOvXYgn_qkB_g,5,question favorite burger valley first got turned lobbys yelp office hours http www yelp com biz september office hours lobbys tempe hrid kqoelzgklmrbaywslhvfw check ins see frequented since tried lot great burgers guys smashburger etc imho none stack food experience lobbys burgers lobbys good crave want drive across town plan day area get one feel quality ingredients lobbys burger bun taste way cheese melts whole patty special sauce burger lynn w says service truly superior lobby really cares business shows recommended many friends check lobbys brought friends everyone loved especially chicago friends live valley lobbys burgers raised bar measure burger joints,review,vn3lecMsL3kXVe-7hg3gLg,4,9,4,Positive,2
RUZvUPOn90ScX60eETwcCw,2011-04-12,-R10qztbLF4M_Tz9iqu2fQ,5,far best asian market entire valley first discovered lee lee tempe location happy opened location west valley amazing selection produce meats asian staff super nice never poor experience years shelves clean organized prices great,review,YeK95nGGvYsssVHzcWpmkA,0,0,0,Positive,2
9dopZKjYiKwPiw7kEQsEag,2010-04-05,Lg2a8eMyneSe8gSyzTdAwQ,4,pass everyday son goes daycare center wanting try recently started liking wine course excited trying something new greeted right away seated table felt like shout one another haha moved cozy little couch corner improvement intimate casual comfy close tv basketball played sade night really enjoyed love waiter seemed kinda weird first forget us couple times made complementary glasses wine forgave tasted ausi white wine care tried gewürztraminer really liked guess go german whites first admit idea heck talking comes wine look forward lots learning anyway ordered bruscetta little snack good smoked salmon mascarpone taramosalata dates drenched soy sauce spicy chorizo nd fav mmm spicy fig prosciutto brie favs sun dried tomato gorganzola walnuts actually ordered artichoke got mistake liked huge sun dried tomato fan either wait go back try wine delicious sounding food crocodile kangaroo panini yum,review,VBKbZD9X4zruXYORIhJhhg,1,1,0,Positive,2
TCqkBVN84Ek0oLmZGAX5xA,2008-04-07,AhHedJNftPJarMm-nYDJeA,4,love minimalism class place less approach exceeded abilities american population fortunately cen pholks lisa g aptitude transcends decor simplistic delicious organic food deal put prosciutto menu gonna get b boy hardwood floors like ozone breakin lisa g breakbeats hell prosciutto sandwich caramelized onions parm cheese fig jam arugula italian loaf side balls alamos ridge malbec fresh service never bad experience cares food outshines flaws young dine,review,-F32Vl8Rk4dwsmk0f2wRIw,3,4,2,Positive,2
MuIXnv7Oq7X3-4aEsp9dDA,2012-12-26,9X7vffM8LREC79yf5yRbbA,5,definitely best meal year holiday trip kale caesar creative interpretation timeless classic loved melted scamorza cheese applewood smoked duck entree accompanied glass siduri pinot willamette wine perfect cherry sauce besides fact pinot classic pairing duck glass siduri great deal loved way duck prepared weigh afterwards like duck often either wife buttermilk roasted chicken along glass creative delicious interpretation sangria roasted brussels sprouts sweet corn part presentation dessert decadent dream pudding jar always get excited original dessert dish one disappoint service top notch way also,review,_0wsW5uexL4r5Pe2HtmKSw,0,0,0,Positive,2
V6BYjHM9SnXscfkln3hCdA,2007-05-15,3cfE-5xo_VkBc_5YkryHrg,4,oh orange table say say least regular completely default course given work directly great little coffee shop food amazing coffee best atmosphere perfect four stars service absolutely abysmal times given star performers give bust ass never forget customer name sue owner really seems genuinely care every person walks door service unwaveringly slow often prevented eating due time constraints example ordered cup soup go soup mind completely ready cooked sitting big tureen back took minutes yes food amazingly fresh inventive delectable prosciutto shipped italy bread natural baked locally chef kitchen mad geniuses whipping sandwiches salads appetizers completely fresh filling absolutely must time wait never anything like,review,wYzOrThSYP8WwioLfsu4vQ,1,1,0,Positive,2
CdOb17NMdQpagyHSxv5mHA,2012-06-07,oqkU_xVofn8OAbLijTipng,4,delicious cheap much actually get oh yeah delicious love place easily take home enough food meals great variety nice people,review,X5GbNXY_nNoa_vTZDD0aCA,0,0,0,Positive,2
GNC2WXRjEO8e7r5f8ZCVrA,2011-02-14,KHf_TwGOCDSzhz3dDKDIeg,4,love self serve line pick yogurt mix flavors add toppings want fabulous,review,1Xxau4ghT7VWDdDwK9gjiw,0,0,0,Positive,2
GQuUFerQlnyRoOGdA63EKA,2010-08-12,9SjsRrEWhHuRlFL_EbN0FQ,1,found doctor via website called appointment ladies answer phone sweet felt made good choice taken room sweet girl asked questions told doctor would right came quickly asked would mind someone following would present fine guy walked along lady medical assistant maybe one introduced either dr racette ask one question address concerns seemed even brush questions asked responded brusqueness irritating patient asking questions serious topics like skin cancer feel blown prescribed cream walking door minutes seeing said would someone come script never talked cream works awful awful top supposed call test results call gal answered said one called results yet see doctor sorry actually prefer doctors care take time actually address questions make feel comfortable take minutes rush appointment,review,ZXXNfqQfydJFLAqBtzwM-Q,0,2,0,Positive,2
hwafU4w-IYkIRZa_9LTupg,2011-04-29,bq0j-zqDOWLdsxfPyZCO1A,5,honestly got home visiting super farm headed way wanted try milk trying spend local businesses great actually speak people raise cows see cows eyes ended staying two hours everyone friendly bought gallon milk butter stayed lunch chef matt hope forget name introduced buying milk decided stay lunch kids split kid cheeseburger chicken salad sandwich fantastic lunch visited baby cows goats stopped big glass flavored milk grape yr old daughter chocolate yr old son everyone nice children loved want leave worth ish minute drive live south phoenix,review,Wd8HTLOxMPRbGfY4UxTYVw,1,1,0,Positive,2
O_5RlNmiyBRzwGZAwfsZFA,2012-09-26,Wi_z-YjQbquzL85y2-IxUg,4,tried place recommendation friend frozen yogurt really good peanut butter flavor rich creamy also wide array toppings downfall bit pricey small cup whcich even full weighed cost almost dollars would still say yummy worth trying,review,2_Npj9QcohAoSZBaqiOqZA,0,0,0,Positive,2
R7YlKfLpoFDAJQB9hBcQJA,2010-05-26,XRQN9hl5ZX4jbxirfpN5BQ,4,good cheap chinese food add buffett explains outlook recurring event function would tempted live lunch specials would burn savings time gas combos come rice egg roll crab puff chicken wing la carte comes soup rice fortune cookie take soup menu standards e almond chicken cashew certainly acceptable sauce abundant thin flavors bold spicy however value substantial got plenty spicy addition hot oil tucked strip mall little visibility sister lived less mile years know would found place without yelp thank,review,YgsnAwvPAePG5sjhcrLr1Q,0,0,0,Negative,0
T80zdmoHleRsTbRXJBLoFA,2012-04-07,1341BsjjROKjT6cDF2xSqw,5,use yelp com anytime town want great place eat disappointed ramiro great generous portions great prices huge selection even get everything ala carte visiting parents told ramiro said driven many many times biggest best carnitas chimichanga ever seen wait come back taco salad drive place,review,SCUnkjWh4ey1WhYBIDRTGA,0,0,0,Positive,2
8HQ8clouLGgee99KkR4vXA,2012-12-12,CT5dx_CIhO0Iq6NrSljLiA,5,best gelato ever ever yeah said seriously best customer service experienced since time ordered nearly full encourage customers try everything easily different favors sample choose favorites dark chocolate salted caramel peach champagne black cherry visited multiple times never disappointed quality service deliciousness every time kids referred friend owner gave kids free gelato next visit appreciate customers looking next vice check place,review,-JCz23DksK1RarHxp03-Gw,0,0,1,Positive,2
vvWx1pJvr3QuFb7IW4-KGw,2009-10-16,fjkE-nCbG-BU0Z1w2kHkew,3,friendly quick although point spots extra attention needed tar one side initially observed paint scratch told check also found spots could used another one two swipes towel sunglass case never touched thus dirty sure visit early part week weekend grab best deals paid interior exterior detailing happy overall results spots bottom car seats floor completely clean caked food debris living middle desert mishaps throughout years,review,0bNXP9quoJEgyVZu9ipGgQ,5,6,5,Positive,2
BJBzsvaCQ2mo8CWfQ1jPiA,2012-07-03,q94gMPm3YrwvA9hSIJgJhQ,1,sorry busy look club card information busy push button search enter phone number click ok took time upon whenever sign card take seconds look let clue cashiers always looked always takes seconds great customer service insert sarcasm uneducated big lots problem one,review,aIUefJBhBQ_UZEzryL6b8A,0,1,1,Positive,2
2bdKR3l4o-S1CscLqqnvVw,2011-01-26,vl_qHmXSWAyyKZSqinoVnQ,4,hate thai food huge fan curry place changed mind reasonably priced always great option lunch handle traffic well back thai bandwagon favorite dish green curry seafood,review,vUn91MER1jV-jT4crd3pOg,0,0,0,Positive,2
Rg4dHuszzF0Mb4yqtoHSiA,2012-12-17,tFIWgYyjTWztYFm2jvlO5w,5,still great place eat little los tacos aj home since los tacos closed frequent often good want add green corn tamales great green sauce seems popular choice yelp reviews like lot plan order tamales holidays hurrah,review,QQ6R2bbgoWQRhv7lxdKmVA,1,1,1,Positive,2
c1yGkETheht_1vjda7G5sA,2011-09-10,jsTH2unIBSGDUvWfmZxxLw,4,anyone asks vegan lose weight come green eat words everything else fact usually end green non vegetarian friends claim food eat actually like every dish addictive flavorful saucy filling classic hits include chicken thai peanut bowl singapore tofu bowl although mock meats shame miss vegan bbq chicken sammich watched carnivorous friend delight voracity young velociraptor eternally awesome specials even though probably stuffed post meal make room dessert mind matter anyway order tsoynami like mcflurries vegan ice cream epic swirl ins standouts include tsoynamis filled anything frozen chocolate fudge bananas kitkats hazlenut brittle mint oreos another note also strictly vegan restaurant tempe scottsdale area lively hip atmosphere even love steak anything world steak po boys might add least stop chocolate chip cookie check awesomeness place,review,BjwXX-sChcjx2E55B_7rXg,4,5,3,Positive,2
g4Eit1EeeEGhTVik6AWYsA,2009-05-07,LsRpL2j4BnVLGt0PXzusyw,1,landing phx embarking hour drive flagstaff thought wendy would safe easy place grab food go well wrong chicken nuggets dry freezer burned meat extra hard double fried shell french fries super hot crunchy fried french fry shaped fry shells hard crunchy thought eating french fry chips junior bacon cheese burger bacon burger meat tasted dehydrated guess last thing want hr flight landing weather hot dry crunchy tasteless food,review,2W8kTEcYhkSL2yYSyHxOcw,1,1,1,Positive,2
St3jS0PnF1lulH1ggA4Jgw,2010-09-10,tHHLBvbNg1SM3_VVTLvZFQ,3,luci good neighborhood spot buy health foods drop coffee fresh made baked good pick beer frozen meat way home agree pamela sentiment marriage tj hi health aj prices couple bad cups coffee times always nice remedied problem quickly route may stop much though trader joe hi health right next door camelback save ton money way,review,JgDkCER12uiv4lbpmkZ9VA,0,0,0,Positive,2
tZXPhvufHhfejGrRp554Lg,2008-10-30,i6Fv6h9lUdjzks3_L6sImw,4,must say place nothing like expected read finally authentic parisian patisserie valley owned two real parisians envisioned warm casual shop fresh croissants danishes cakes etc like places experienced paris needless say expectations way thinking less mom pop paris bake shop payard patisserie delicate pastry works art stark hip space shared two desserts blueberry something lemon tart fantastic little upscale th arrondissement casual th still authentic paris scottsdale love,review,OQMOgqS1NFIyAW4i66iDYA,1,2,1,Positive,2
-5EWgRkudDlcCbQSIL_twA,2011-10-24,B1ECq1VW4jwBJ-drdaa9MQ,3,agree posters setup left much desired smart arrived p could jump early short fast lines yr old son fairly picky eater one reason brought could see foods might like tried got lot food lines short probably got try trucks left went back trucks twice three times found something liked advice future events help trucks deliver samples faster sure maybe get extra staff member samples trucks coming slowly needs improve better location maybe dirt maybe little larger lines got people going cramped taking long time get samples maybe lower price tickets seemed kinda steep amount food person received enjoyed food rest logistics much,review,iwZ_7QuZ1tzT6pIZmOlDQg,1,2,0,Positive,2
0NhcabzEyeCIMsNCPOX-MQ,2011-02-28,24B43Y-wUOaCk-wfPtOMcg,5,skeptical kept hearing amazing jimmy john went found new favorite sandwich spot inside noisey liked atmosphere bread awesome fresh taste inquired difference sandwiches cashier helpful,review,tL_QF_iIGoaPd-otIGa22A,0,0,0,Positive,2
IVc23uY-36WUNYoIbz42Fg,2010-09-06,cUBlIaoTEMWtPmULbhAw-A,1,walked late lunch hour get acknowledged mins finally got sat served salad found hair got apology sigh firm waitress took away pay go back waiters rude,review,DghMl81bONCh5ELnrgn4Fw,0,0,0,Negative,0
rK9wysMZ3nh6b6dxiG-l_Q,2012-06-11,MxVbXiyamTMUSeJOb4hR6g,3,place twice extremes good shannon california sea bass michelle manager customer service bad fried calamari last waiter breath first visit establishment encounter shannon shannon pure delight waitress made first visit absolutely fun wife tilapia dish less enamored california sea bass tasted good fact good regretted getting glass chardonnay go fish nice texture taste second visit first encounter fried calamari guest eloquently said first impression fried calamari would liked calamari overcooked much oil running plate called issue michelle attention agreed dish prepared properly gave us coupon come back eat time however waiter breath another story whenever spoke could smell pungent trust lot better really wanted say breath point almost donned gas mask things would cause lose appetite malodorous breath calamari grease jiffy lube accomplished feat,review,sgANmBtbAr1n99zlNzU99g,0,2,0,Positive,2
qjXtirU34PdTjPVbup8cTw,2007-03-01,xXnZipKgmxQgrPjTXNm60w,4,suck bowling yet love love like something consider sport love totally ok good group people good something great time talking bad designated bowling center sure go lots places always solid central location plus fact close biz definite bonus several years bowling boogie themed birthdays geek ok though always called ahead case never trouble getting lane two food fairly decent way bowling alley food heck bowling alley bars friend theory better drinks games play keep drinking sober go home facilities bit older find areas could use bit freshening years wear mind kind thing much bowling alley hopefully either,review,l53FUDHRHLg7BQ89KgAtxQ,0,1,0,Positive,2
VbsYTiNA9LCuUjnuiubjRQ,2010-08-21,5pgtrjOVZaU1j8Fa7agmPw,5,used full circle auto body daughter car accident knowledgable helpful insurance issues got car repaired quickly post progress vehicle photos website cool definitely use occassion arises,review,hWgFZPKXUj0bPCfDLwZHjQ,0,0,0,Positive,2
U-0hMfagGtjYZCYB1i0WNw,2011-02-22,Y1Qei2UVrpwRTL_C23LGtA,3,monday evening p streets empty walk bar looking happy hour beer wait yelp event get started doors noticing couple people sidewalk expected people inside crickets chirping hear tvs volume turned interior welcoming clean ones bartender rather indifferent sauntered like wishing could somewhere else leisurely beer tabbed may check place find area,review,usQTOj7LQ9v0Fl98gRa3Iw,3,3,4,Positive,2
o2vKya6WSNcMNTxAcJsF1g,2012-01-31,SHSvzrbBvqveLtSB-VHxxg,2,place recommend food cold rice soggy lettuce wilted beans runny,review,-ku2SB6n6TOhp80Q4A1LRw,0,0,0,Negative,0
FV0BkoGOd3Yu_eJnXY15ZA,2011-03-29,Lw6ShzMb--i4Ezgpzih1og,4,great place experience unique innovative dishes stetson chop course highlight cowboy ciao experience tends many others also good luck trying things menu mini mushroom pan fry less expensive alternative entree version,review,iwdWUJMmZAMD_Y3YRGSg0A,0,0,0,Positive,2
0lEp4vISRmOXa8Xz2pWhbw,2012-07-10,cB8rE80vPUn8CqLx5nd7kA,5,basing review solely cauliflower soup holy heaven cup zupas cater lunch office speak actual restaurant man wish bucket soup,review,cgoX_o37gaOm2S0kMtqORQ,0,0,0,Positive,2
ADJIoHN3uLx-JalYl3r3Dw,2011-03-17,7w8lcy90ulaKtWK4CSbdrg,4,southwest salad red velvet cheesecake mmmmmmm,review,IwiupaUMeltnd0a9Cp15tA,0,0,0,Neutral,1
VVeogjZya58oiTxK7qUjAQ,2011-08-22,RalSy3zqn1Ta27A3JRRotw,5,man falls love special thing calloused hands heart finally softening even found something completes living soul special simply utterly happy ladies gentleman yelp found pizza makes happy heard hype best pizza country oprah says best food network hypes chris bianco learned make pizza jesus ok made last one friend pizza aficionado lance known drive los angeles pizza would drive home sometimes even fly good right tonight chose pizzeria bianco birthday dinner hype made pathetic attempt dine individual intimidated hour wait pizza worth three hours personal judgment call night ended dining nobuo across path nice meal digress preparing trip read various press articles discovered last week open lunch mondays perfect tonight dined parents favorite dining companions sat intimate dining space wait perhaps people know open mondays fine decor nice simple classic cucina feel brick oven star place clearly ordered bread get started came little cup high end olive oil fantastic crust crisp bread chewy point help smile eat pizza phenomenal ordered two pizzas three people one half rosa half margherita biancoverde way able try three different kinds pizza three styles phenomenal winner three margherita tomato sauce overpower mozzarella melts like dream hint basil rosa unique also delicious arizona pistachios take getting used pairs well red onion biancoverde much complex definitely hearty pizza ricotta cheese tasty topped arugala get nice earthy loud flavor usually eat pizza take bite crust leave rest went entire pizza slice perfect chewy crispy full happy take place worth hype look reviews yelpers even picky ones love place maybe true maybe chris bianco learn make pizza jesus sure hell tastes like wondering stuff also five star experience staff friendly attentive bathrooms spotless worth hour wait yes bring friends yes guarantee awesome yes,review,8JC-Yb3UDUv2FUl5ym1nVg,10,11,10,Positive,2
2FiLqh18ypsamf2vZOj7eA,2011-05-26,NHCfKP1O9G5nuJtutlzgHw,5,usually fan indoor tanning post baby felt like needed little pick color chose place good prices tans lay bed dollars staff amazing friendly got nice brown tint couple sessions,review,dhhhnpr_elfbD1xjMfAEjg,0,0,0,Positive,2
IoFggnoj1P4EcmNEP2K6Ng,2011-12-30,3RQF9CbMHUquwgr1YqAiRQ,2,coming xtreme bean several years still generally good place coffee average tea selection good atmosphere ok old current staff incredibly immature act like children yelling even barking high decibels never seen anything like anywhere think twice coming back continues,review,W5Pd_GmMem2LdHZkoxQCtw,0,0,0,Positive,2
un3KC2gyMrSG6yqjVRctXg,2011-03-31,f1jNO3ep2cxzJvigO02sYQ,4,place great must passed million times without knowing tucked away complex sushi awesome drinks reasonabally priced loved decor atmosphere nice kinda romantic seated back away sushi bar service great definitely going back,review,bucwbyP1wOxRJe_RwmmAqw,0,0,0,Positive,2
FURgKkRFtMK5yKbjYZVVwA,2012-07-12,CdB-1aexiOMcz7Yf7VQ__Q,5,love food everything delicious though favorite bahn mi inspired fish sandwich get side kale salad,review,KFMF49A-B2ywzv8qcfoTOA,0,0,0,Positive,2
SMpL3z4FLF07bRA6-y22JQ,2011-03-22,HP7I5z-axGcb1i4kZTHtng,5,crave jalapeno fried rice amazing,review,FpCmGLWHe5Y-kDS7ZYaF5w,0,0,0,Positive,2
VbXy3tH5RAu7HjT7VeMMgA,2010-08-25,iGP6QWXXBflfRxZ4q_m6jw,2,good bland thai food ugh two words belong together bland thai peanut sauce worst ever pad thai tom ka gai soup blech fresh rolls large flavor service decent though disappointing,review,SwFbQrbTboesoC9hUb4vOw,0,1,0,Negative,0
mQfT3JYu18HN22DVylcE7A,2012-08-19,lDX0_aWKJ-0MGazcusrYmA,4,charming cafe matter order breakfast lunch miss,review,HUjxOju8G9eB-h4RejLhTg,0,0,0,Positive,2
8m08a9xJKmANwmeuR-0bPA,2011-03-30,aC5FmmKumiHiDnL033gEMg,5,cap steak first time best steak ever would recommend anyone,review,IAOCwB3c2c_-6_Y5rAjXIg,1,1,1,Positive,2
iELA6eREUgDVQrtLgYmS6Q,2010-05-20,UHahF56Mk28guTkHPhzwcQ,5,place amazing many flavors choose love place,review,0LOQYfwdFetaQ-gc6h9NLA,2,2,1,Positive,2
winRNt7prallDbpaDMS9Ig,2009-05-10,fMlf7I_EdMdFfSphMgy2Xw,4,went friends pizza pretty good ricotta cheese tomato toppings fresh clean tasty however remember peachy vanilla martini definitely got little tipsy even finished also lightweight atmosphere pretty casual well lit loved ceiling high windows service attentive pretty quick stars,review,bsr5z13fberCAGTsshR8Eg,0,2,0,Positive,2
ss5gVggeSmAgMUeL65UvYw,2012-03-21,3XFWo6sM6Jf4_-7FfKEm_w,5,postino gilbert stunning amazing outdoor indoor chic atmosphere food wine excellent expected another great addition postino family loved,review,fxtsDmzjap5mkad2kecERQ,2,2,0,Positive,2
GpK9MeUjEd7rwhejG2ykww,2012-11-03,R6TnUHrLdpmFTQugfOj9OA,1,absolutely waste time space establishment bother checking host seated saw many people seat although min wait others staff rude uncaring could possibly servers go get job resteraunt complete disgrace would never give place hard earned money suggest,review,E9wKeRLWGpQxbKlc0zLlCg,0,0,0,Negative,0
bF7KQ6AQK5rBS7aOFKtlWg,2010-01-04,gzVngqZykXoiJ5edm4cyHw,4,sure food good last take orders got right maybe people making food look high would think cheba hut love damn broccoli wisconsin cheese soup fresh dark rye bread always great enjoy italian quite bit wife loves tuna salad great healthy place food high get order right,review,FL1xj5qKFZkU5GXVBj5TUA,0,0,0,Positive,2
oCA2OZcd_Jo_ggVmUx3WVw,2011-12-04,5cEq7_Zih0WOYjFsEX1sfw,3,lived az biggest regret coming always wanted try road tripping week able parking easy weekday went wrong door oops server stocking things seemed surprised rolled said could sit anywhere wanted party three chose table could spread little squished immediately snapped people almost said tell us sit wherever want refrained surly girl nearly spoiled luckily server saved day saw hot dog know inch insane monster menu split friend even finish delicious bit salty knew salt overload hour fingers swollen oh salt must love yet affected finish definitely enjoyed get town get plain still split friend,review,EoTooNBcxu0Hy0-XeZI8aw,0,1,1,Positive,2
gWQlTK3o29rZGlw2YLUnhA,2008-08-06,bngFuVhsD_uQTJWKAM5rig,4,seems totally unbelievable hang hour mall outside one degree heat attribute ability withstand two unfavorable conditions two things bonnie tea infusion bonnie choice grab drinks described great independently owned tea shop located tempe marketplace tea connoisseur means generally distrust fads e silly sounding thing called boba tea agreed cause bonnie likes gotta worth checking right parking much hassle sunday afternoon surprisingly got space close entrance district outside barnes noble inside shop looked much like starbucks mean imply uninspired anything clean modern consisted long counter behind two employees busily hand mixed tea smoothie concoctions along tables chairs menu extensive separated black green white teas could get hot cold think picked tropics white iced form b got second choice peach mix white pretty delicious also selection sandwiches snacks sample next time also ran good friend delighted fact mystical boba ordered chai type version blueberry sized shaped balls floating bottom oversized straw facilitate sucking along drink tried one boba ball gelatinous chewy like expected odd sensation would totally order one next time district flanked stores like hottie inc guess several teens inside hanging large numbers boo decided sit outside long could stand surprised find several shaded tables misters made pretty comfortable environment hung good hour got sweaty get mobile summary would totally come back probably movie grab drink support independent store among mecca chain retail plus right across way asu art gallery closed sunday monday peeked actually cool interesting sculpture art local artist asu instructor david young touche district tempe marketplace say impressed,review,7GC9fVWKa4a1ZmBGLH6Uww,5,6,5,Positive,2
2ceeU8e3nZjaPfGmLwh4kg,2009-12-16,jHVCK9VLFoedinfGBUHlAA,4,yo bro let compare forearm tats drink new castle p everyone saw bif fixie rolled bike racks real predictable crowd ever talk mad shit place night long comes love location lends patrons alternative college students living historic phx like neighborhood tempe plus right next htc everyone sure rocking flyest gauges puke charm casey cats cool roam around also best patio ever lots room go inside unless get drink b waitress forgot likely happened like old dudes eyefucking shit outta guest also one night next morning someone charged credit card ad new times shady recession think know happened leave card within arms reach bar inside face creeper get peek thief identity money maybe inside job really like place still casey nights even though jimmy eat world sucks live phoenix oh yeah place haunted girl go pee grotto gross,review,AdVBY7Ow_ICQLfVEbf_nTw,0,1,4,Positive,2
E3RjJH45EX6rHYDs0TYSRA,2011-10-19,wkzQy1F12SSWSlaRpaAaXw,4,great happy hour get taco basket thursday mexican beer,review,2HMJBY7WFiotdNCDpFGUIg,0,0,0,Positive,2
J-ZZcapKrlAlq0h0zAnWKw,2007-06-16,azShrq85WGDDiOyQDnkSdw,5,adorable place wraps pastas salads pizza gelato pastries sodas super darling place makes feel comfortable looks like computers use know charge inside precious decorated single spot missed food placed silver tray handed us sit comfy booth enjoy wraps pizza really good place darn adorable hard concentrate food everything posh nosh get,review,XBHJCDzNh--mBhJkzyM_iA,1,4,1,Positive,2
5KG0A3WlC7K3DAXtrIFFjg,2012-01-11,MCiznZVa7bdIb1FpDqEVrQ,4,great oriental market unusual fresh produce aisles every kind noodle sauce fresh fish disappointment read yelp sushi grade fish boo thing frozen smoked eel unagi definitely shop often fun trip grandkids,review,OHaNglacPVt189iLDIyXbg,0,0,0,Positive,2
